Question_Title,Subject_Name,Group_Name,Answer_1,Answer_2,Answer_3,Answer_4,Answer_5,Answer_6,Correct_Answer
"If you have a duplex single acting reciprocating pump making 190 strokes/minute, with a 4"" diameter cylinder, a 8"" stroke and operating with 75% volumetric efficiency, what is the capacity of this pump?",General,B,124 gpm,31 gpm,129 gpm,62 gpm,,,4
"If you have a duplex double acting reciprocating pump making 190 strokes/minute, with a 4"" diameter cylinder, a 8"" stroke and operating with 75% volumetric efficiency, what is the capacity of this pump?",General,B,62 gpm,124 gpm,170  gpm,31 gpm,,,2
"If a hydraulic pump is overheating, the cause may be __________.",General,B,excessive internal slippage in the pump,low discharge pressure and fluid flow,excessive fluid level in the hydraulic reservoir,operation of the pump at 100% efficiency,,,1
"If you have a duplex single acting reciprocating pump making 190 strokes/minute, with a 5"" diameter cylinder, a 12"" stroke and operation with 75% volumetric efficiency, what is the capacity of this pump?",General,B,349 gpm,73 gpm,145 gpm,291 gpm,,,3
Capacity control of a centrifugal refrigeration compressor  can be accomplished by __________.,General,B,varying the speed of the compressor,varying the suction pressure,varying condenser water flow rate,all of the above,,,4
"If you have a simplex single acting reciprocating pump making 160 strokes/minute, with a 5"" diameter cylinder, a 6"" stroke and operating with 85% volumetric efficiency, what is the capacity of this pump?",General,B,139 gpm,35 gpm,69 gpm,83 gpm,,,2
A solenoid valve is operated by magnetic action through __________.,General,B,suction pressure at the compressor,an electrically energized coil,superheat at the evaporator outlet coil,a vacuum operated bellows,,,2
"If you have a duplex single acting reciprocating pump making 160 strokes/minute, with a 6"" diameter cylinder, a 9"" stroke and operating with 85% volumetric efficiency, what is the capacity of this pump?",General,B,150 gpm,225 gpm,75 gpm,300 gpm,,,1
"If you have a duplex single acting reciprocating pump making 190 strokes/minute, with a 3"" diameter cylinder, a 12"" stroke and operating with 90% volumetric efficiency, what is the capacity of this pump?",General,B,251 gpm,31 gpm,63 gpm,126 gpm,,,3
"If you have a duplex double acting reciprocating pump making 190 strokes/minute, with a 3"" diameter cylinder, a 11"" stroke and operating with 77% volumetric efficiency, what is the capacity of this pump?",General,B,49 gpm,181 gpm,25 gpm,98 gpm,,,4
"When multiple refrigerated boxes are maintaining individual temperatures and supplied by a single refrigeration compressor, the individual box temperatures are controlled  by the __________.",General,B,suction valves,solenoid valves,expansion valves,compressor speed,,,2
A fluid power system is considered to be fail-safe if a component failure will result in __________. (46 CFR),General,B,continuous operation of the system,a safety interlock producing a regulated shutdown of the system,the guaranteed safe and efficient operation of the system at all times,a slow and controlled release of the loading so as not to endanger personnel,,,4
"If you have a duplex double acting reciprocating pump making 120 strokes/minute, with a 6"" diameter cylinder, a 11"" stroke and operating with 92% volumetric efficiency, what is the capacity of this pump?",General,B,149 gpm,273 gpm,297 gpm,74 gpm,,,3
"If you have a duplex double acting reciprocating pump making 160 strokes/minute, with a 7"" diameter cylinder, a 13"" stroke and operating with 87% volumetric efficiency, what is the capacity of this pump?",General,B,301 gpm,560 gpm,603 gpm,151 gpm,,,3
"If you have a simplex single acting reciprocating pump making 110 strokes/minute, with a 5"" diameter cylinder, a 10"" stroke and operating with 90% volumetric efficiency, what is the capacity of this pump?",General,B,42 gpm,84 gpm,126 gpm,168 gpm,,,1
"If you have a duplex single acting reciprocating pump making 170 strokes/minute, with a 5"" diameter cylinder, a 13"" stroke and operating with 87% volumetric efficiency, what is the capacity of this pump?",General,B,425 gpm,163 gpm,82 gpm,327 gpm,,,2
"If you have a duplex single acting reciprocating pump making 180 strokes/minute, with a 4"" diameter cylinder, a 12"" stroke and operating with 89% volumetric efficiency, what is the capacity of this pump?",General,B,314 gpm,52 gpm,209 gpm,105 gpm,,,4
"If you have a duplex double acting reciprocating pump making 190 strokes/minute, with a 6"" diameter cylinder, a 4"" stroke and operating with 88% volumetric efficiency, what is the capacity of this pump?",General,B,164 gpm,82 gpm,55 gpm,41 gpm,,,1
"If you have a duplex single acting reciprocating pump making 250 strokes/minute, with a 3"" diameter cylinder, a 5"" stroke and operating with 89% volumetric efficiency, what is the capacity of this pump?",General,B,34 gpm,57 gpm,17 gpm,68 gpm,,,1
The lowest temperature at which fuel oil gives off  sufficient vapor to burn continuously when ignited is defined as the __________.,General,B,burning temperature,autoignition temperature,flash point,fire point,,,4
"If you have a duplex double acting reciprocating pump making 120 strokes/minute, with a 4"" diameter cylinder, a 12"" stroke and operating with 92% volumetric efficiency, what is the capacity of this pump?",General,B,72 gpm,216 gpm,36 gpm,144 gpm,,,4
The flash point of bunker fuel is defined as the __________.,General,B,lowest temperature at which the fuel oil will give off enough vapor to momentarily flash into flame when ignited,lowest temperature at which the fuel oil will give off enough vapor to continue to burn once ignited,temperature the fuel oil must be heated to for proper atomization,temperature at which the fuel oil will burn in a boiler furnace,,,1
"If you have a simplex single acting reciprocating pump making 180 strokes/minute, with a 6"" diameter cylinder, a 14"" stroke and operating with 87% volumetric efficiency, what is the capacity of this pump?",General,B,134 gpm,537 gpm,268 gpm,626 gpm,,,1
"When a refrigeration compressor is in the 'off' cycle, the thermal expansion valve will_________.",General,B,always be wide open when the compressor restarts,continue to operate as if the system were in operation,"remain open until evaporator pressure equalizes, then close until the compressor restarts",always be completely closed until the compressor restarts,,,2
"When a refrigeration compressor is in the 'off' cycle, the  thermal expansion valve __________.",General,B,is always wide open,is always completely closed,is open only until evaporator pressure is equalized,operates as if the system were in operation,,,4
Some 'hot gas' defrost systems reheat the refrigerant just  prior to its returning to the compressor to __________.,General,B,increase the circulation of liquid refrigerant,prevent chill shocking the compressor suction valves,improve the efficiency of the expansion valve,reduce the damaging effects of liquid slugging,,,4
The lowest temperature at which fuel oil gives off  sufficient vapor to momentarily flash into flame when ignited is defined as the __________.,General,B,burning temperature,ignition temperature,fire point,flash point,,,4
"If you have a duplex double acting reciprocating pump making 270 strokes/minute with 4"" diameter cylinder, and a 7"" stroke with 81% volumetric efficiency, what is the capacity of this pump?",General,B,83 gpm,167 gpm,146 gpm,42 gpm,,,2
"If you have a duplex double acting reciprocating pump making 170 strokes/minute, with a 7"" diameter cylinder, a 11"" stroke and operating with 87% volumetric efficiency, what is the capacity of this pump?",General,B,542 gpm,271 gpm,426 gpm,136 gpm,,,1
"If you have a duplex single acting reciprocating pump making 130 strokes/minute, with a 6"" diameter cylinder, a 7"" stroke and operating with 93% volumetric efficiency, what is the capacity of this pump?",General,B,121 gpm,104 gpm,52 gpm,207 gpm,,,2
The tendency of a flamable liquid to vaporize is indicated by its __________.,General,B,fire point,pour point,flash point,boiling point,,,3
"When using a chisel, you should __________.",General,B,wear gloves,hold the tool lightly,be certain it is a nonsparking type,wear safety glasses,,,4
"If you have a duplex single acting reciprocating pump making 160 strokes/minute, with a 4"" diameter cylinder, a 5"" stroke and operating with 95% volumetric efficiency, what is the capacity of this pump?",General,B,41 gpm,52 gpm,21 gpm,83 gpm,,,1
