Question_Title,Subject_Name,Group_Name,Answer_1,Answer_2,Answer_3,Answer_4,Answer_5,Answer_6,Correct_Answer
"If a spring bearing begins to run at an abnormally high temperature, you should __________.",MEP,B,increase the water flow to the main lube oil cooler,immediately stop the shaft to prevent seizing,"slow the shaft, if possible and supply emergency cooling water to the spring bearing housing",alternate the shaft speed to flush out the bearing,,,3
Superheaters of the convection type are heated __________.,MEP,B,by direct contact with the flame,by hot brick work,by gases passing over them,from the fuel bed,,,3
You would not see a flow through the bull's-eye of the lube oil gravity tank overflow line when the __________.,MEP,B,main engines are stationary at a stop bell,main engines are secured and the turning gear is engaged,the lube oil service pumps are secured,main engines are turning at normal sea speed,,,3
"Under operating conditions of constant load and rate of combustion, which of the following conditions will happen to the superheater when the amount of excess air to the furnace is increased?",MEP,B,The superheater outlet temperature decreases.,The rate of heat transfer is decreased.,The rate of steam flow is increased regardless of all other firing conditions.,The superheater outlet temperature increases.,,,4
The temperature of steam at the superheater outlet is effected by the __________.,MEP,B,temperature of the feed water,amount of excess air,amount of moisture contained in the steam,all of the above,,,4
The lube oil cooler will be used as a heater for the main propulsion unit __________.,MEP,B,when the vessel is operating at full speed,if the oil temperature is below 120°F,when warming up a cold plant,when lube oils of different viscosities are used,,,3
Which statement is true concerning operational factors affecting the degree of superheat in a single furnace boiler?,MEP,B,"As the rate of combustion increases, the degree of superheat increases throughout the entire firing range.","With a constant firing rate and steam consumption equal to generation, a decrease in the incoming feedwater temperature results in a superheat temperature decrease.","With large amounts of excess air, superheater outlet temperature will decrease due to the lack of sufficient time for heat transfer to take place.",Carrying boiler water total dissolved solids higher than normal could result in a decrease in the degree of superheat.,,,4
Rapid fluctuation in the superheater temperature of a steady steaming boiler indicates __________.,MEP,B,moisture carryover,improper positioning of superheater fires,leaky desuperheater tubes,leaky superheater tubes,,,1
Rapid fluctuation of the superheater outlet temperature is  caused by __________.,MEP,B,a dirty economizer,intermittent carryover,excess air,dirty watersides,,,2
The purpose of oil deflector rings for turbine shafts include __________.,MEP,B,directing the lube oil spray,preventing oil leakage along the shaft,forming the lube oil spray pattern,removing emulsified lube oil from the sump,,,2
The primary purpose of the refractory in a marine boiler is to __________.,MEP,B,conduct the heat of combustion away from the water wall tubes,protect the furnace casing and retain furnace heat,support the outer casing,protect the superheater from convectional heat transfer,,,2
The purpose of the refractory lining of a water-tube boiler furnace is to __________.,MEP,B,prevent flames from impinging on tubes,assist in maintaining the heat of combustion within the furnace,support the outer casing,protect the superheater from convectional heat transfer,,,2
A secondary function of the refractory installed in a marine boiler is to __________.,MEP,B,support the boiler casing,direct the flow of combustion gases,maintain air flow through the burner diffuser,support the burner distance piece,,,2
The gravity tank in a gravity lube oil system serves to __________.,MEP,B,store heated lube oil,supply the lube oil service pump with a positive suction head,settle lube oil prior to purifying,maintain oil supply for several minutes to bearings should  the lube oil service pump fail,,,4
Which of the problems listed will reduce boiler efficiency?,MEP,B,Using worn sprayer plates.,Steaming with a clear stack.,Tolerating unacceptable levels of carbon monoxide in flue gas.,All of the above.,,,4
"As compared with a typical front fired boiler, which of the listed conditions represents an advantage of a top fired boiler?",MEP,B,No division tube wall separating the convection and radiant sections of the furnace is ever required.,Superheating diaphragms may be omitted.,More uniform heat distribution and gas dwell is obtained within the furnace.,"A lower fuel flow rate can be allowed, thus increasing economy.",,,3
"On a ship equipped with a gravity type lube oil system, which of the conditions listed will occur FIRST if the main lube oil pump discharge pressure is lost?",MEP,B,All bearing oil pressure will be lost.,An alarm will sound.,The astern throttle will immediately open.,Lube oil will be provided to the bearings and gears via the gravity tank overflow line.,,,2
Which of the listed absorbing agents could be used in a boiler during a dry lay up period?,MEP,B,Sodium hydroxide,Sodium chloride,Deactivated alumina,Silica gel,,,4
"A water-tube boiler can be laid up either wet or dry.  If it is to be laid up wet, you should __________.",MEP,B,"completely fill the boiler with water, then blowdown to steaming level",completely fill the boiler with deaerated feedwater and maintain a slight pressure,drain and refill the boiler each week,drain and refill the boiler when the pH goes above 6,,,2
Which of the following conditions is the engineer's FIRST warning that the main lube oil pump has stopped?,MEP,B,Gravity tank low level alarm will sound.,Lack of oil in the overflow bull's-eye is observed.,High main engine bearing temperatures will be noted.,Low main sump level alarm will sound.,,,2
