Question_Title,Subject_Name,Group_Name,Answer_1,Answer_2,Answer_3,Answer_4,Answer_5,Answer_6,Correct_Answer
"A generator has been exposed to water and is being checked  for its safe operation.  Therefore, it is necessary to __________.",Electrical,B,check for shorted coils with a growler,take moisture readings with a hydrometer,test insulation values with a megger,"ground the commutator, or slip rings and run it at half load for 12 hours",,,3
The speed of a three-phase squirrel-cage induction-type motor operating in a fixed frequency system is varied by changing the __________.,Electrical,B,number of phases to the motor,number of stator poles,locked rotor current,resistance of the rotor winding,,,2
An across-the-line starter is typically used for which of the following applications?,Electrical,B,Reduced-current starting of large motors,Low torque starting of small motors,Low resistance starting of DC motors,Full-voltage starting of motors,,,4
The multiple prefix 'kilo' means __________.,Electrical,B,thousand  (10 to the 3rd power),million  (10 to the 6th power),billion  (10 to the 9th power),trillion  (10 to the 12 power),,,1
"An adjustable resistor, whose resistance can be changed without opening the circuit in which it is connected, is called a __________.",Electrical,B,bleeder resistor,rheostat,bridge,variable shunt strip,,,2
"The purpose of a heat sink, as frequently used with transistors, is to __________.",Electrical,B,prevent excessive temperature rise,compensate for excessive doping,increase the reverse current,decrease the forward current,,,1
Batteries used for diesel engine starting should __________.,Electrical,B,be located in a locker on the weather deck,be located as close as possible to the engine,have sufficient capacity to provide at least 50 starts consecutively without recharging,only be of the nickel alkaline type,,,2
"The combined effect of inductive reactance, capacitive reactance, and resistance in an AC series circuit is known  as __________.",Electrical,B,reactance,total reactance,impedance,resonance,,,3
"Before testing insulation with a megohmmeter, the windings  of large machines should be grounded for about 15 minutes just prior to the test, because the __________.",Electrical,B,static charge of the machine may give a false reading,armature will have a greater number of leakage paths,insulation may be damaged,insulation may be covered with moisture,,,1
A double squirrel-cage motor is designed to have __________.,Electrical,B,low starting torque,low starting current,high starting voltage,low starting resistance,,,2
"In a DC series circuit, all the conductors have the same __________.",Electrical,B,power expended in them,voltage drop across them,resistance to current flow,current passing through them,,,4
Battery charging rooms should be well ventilated because the charging process produces_____________.,Electrical,B,highly poisonous gas,highly combustible oxygen,explosive gases,corrosive gases,,,3
"AC circuits develop resistance, inductance, and capacitance. The inductive reactance of a circuit is expressed in __________.",Electrical,B,ohms,mhos,henrys,farads,,,1
"When a megohmmeter is used to test insulation, the gradual  rise of the pointer reading as a result of continued cranking, is caused by __________.",Electrical,B,good conductor resistance,the leakage of current along the surface of dirty insulation,the inductive reactance of the windings,the dielectric-absorption effect of the insulation,,,4
Which of the methods listed is used to maintain equal load  sharing between two compound wound DC generators operating  in parallel?,Electrical,B,The shunt fields are interconnected.,The shunt field rheostats are interconnected.,The series fields of both generators are connected in series.,The series fields of both generators are connected in parallel.,,,4
The rotor slots of a repulsion-type motor are generally skewed (placed nonparallel to the rotor axis) to __________.,Electrical,B,produce a constant starting torque,permit a greater air gap with the starter,permit a smaller air gap with the starter,reduce eddy current losses,,,1
Shading coils are installed on AC full-voltage starters to  __________.,Electrical,B,eliminate contact chatter,dissipate opening contact arcs,delay current build up in the holding coil,protect the motor windings from momentary starting current  overload,,,1
A silicon controlled rectifier (SCR) is a solid state device used to change __________.,Electrical,B,DC to AC and control relatively low load current,AC to DC and control relatively high load current,DC to AC and control relatively high load current,AC to DC and control relatively low load current,,,2
Which of the AWG wire sizes listed below would have the smallest diameter?,Electrical,B,0,0,14,250,,,3
