Question_Title,Subject_Name,Group_Name,Answer_1,Answer_2,Answer_3,Answer_4,Answer_5,Answer_6,Correct_Answer
The main source of fuel pump and injection system malfunctions is __________.,Motor,B,improper adjustments,contaminated fuel,coated fuel lines,excessive vibration,,,2
Turbocharged four-stroke/cycle diesel engines utilize valve overlap for __________.,Motor,B,improving cylinder scavenging,preheating the combustion chamber,reducing air charge density,preventing valve wear,,,1
What harmful condition can result if a diesel engine is operated at very light loads for long periods of time?,Motor,B,Increased carbon buildup.,Burning of intake valves.,Excessive firing pressures.,Increased fuel consumption.,,,1
A faulty injector in one cylinder of an operating diesel engine can be located by __________.,Motor,B,cutting out individual injectors and noting engine  performance,checking lube oil temperature,checking cam position,using a timing light,,,1
Early injection timing is indicated by __________.,Motor,B,high exhaust temperature and low firing pressure,high exhaust temperature and high firing pressure,low exhaust temperature and low firing pressure,low exhaust temperature and high firing pressure,,,4
"In a turbocharged four-stroke/cycle diesel engine, the exhaust valve remains open until after top dead center and  the intake valve opens before top dead center to __________.",Motor,B,produce a scavenging effect in the combustion space,equalize cylinder and exhaust manifold pressures,alleviate the difference in valve size between the intake and exhaust,flush out condensate that collects after each compression stroke,,,1
Operating a diesel engine under light loads and at low temperatures for an extended period can result in __________.,Motor,B,formation of carbon on the intake and exhaust ports,high water jacket temperatures,overheated pistons and cylinders,an increase in lube oil viscosity due to fuel dilution,,,1
Incorrect timing of the fuel injection system is similar to the  effects of poor __________.,Motor,B,metering of the fuel flow to the injector,control of the rate of fuel injection,control of atomization of the fuel,distribution of the fuel throughout the combustion chamber,,,2
"While maneuvering, you discover heavy smoke coming from the turbocharger casing, you should __________.",Motor,B,check the air filter for dirt,check for an exhaust leak,check the cooling water temperature,notify the bridge that you are going to shut the engine down,,,4
A change in the quality of fuel atomization by a diesel engine fuel injector would be caused by a/an __________.,Motor,B,increase in engine speed,increase in cylinder turbulence,leaking needle valve,reduction in cylinder turbulence,,,3
"A turbocharged, four-stroke/cycle diesel engine has a larger valve overlap than a naturally aspirated four-stroke/cycle  diesel engine, in order to increase the __________.",Motor,B,temperature of the exhaust gases,energy supplied to the turbocharger,air pressure to the intake manifold,purge of exhausted gases from the cylinders,,,4
"In the construction of a diesel engine, what is the purpose of end plates?",Motor,B,To provide accessibility to the cylinder liners.,To add stability to the engine block.,To add rigidity to the block and a surface for attaching other parts.,To make a surface for the base.,,,3
"When fuel enters the crankcase of a diesel engine, it __________.",Motor,B,dilutes the lube oil and reduces its viscosity,forms sulfuric acid in the lube oil,causes pitting and failure of the bearings,causes sludge deposits on valve stems,,,1
The exhaust ports of a diesel engine using the crossflow scavenging method are opened and closed by the __________.,Motor,B,reciprocating motion of exhaust valves,rotary motion of the camshaft,reciprocating motion of the piston,developed differential,,,3
"A large, low-speed, main propulsion diesel engine is operating at rated load and speed while the vessel is in calm seas.  As the intensity of the seas increase, the engine speed governor maintains the same RPM, although the  load indicator indicates an increase in load beyond its allowable limits.  Which of the following actions should be taken?",Motor,B,Increase the load limit setting.,Decrease the load limit setting.,Increase engine RPM.,Ignore this situation as the engine can handle the load increase.,,,2
A change in the degree of fuel atomization in a diesel engine greatly affects the __________.,Motor,B,air turbulence,fuel penetration,fuel spray tip angle,fuel injection rate,,,2
"In a Roots-type rotary blower, the volume of air delivered  is directly proportional to __________.",Motor,B,engine speed,engine load,brake horsepower,brake specific fuel consumption,,,1
A safety cover differs from other diesel engine access doors in that it is fitted with a __________.,Motor,B,spring-loaded pressure plate,handwheel,nut-operated clamp,large gasket,,,1
The 'breaking-up' of fuel as it enters a diesel engine cylinder is known as __________.,Motor,B,airification,vaporization,atomization,gasification,,,3
"On a diesel engine equipped with a Roots-type blower, __________.",Motor,B,the turbine speed depends on engine load,the air is compressed in the air cleaner,the blower speed is proportional to the engine speed,the blower lobes are lubricated by the engine lube oil,,,3
"If a two-stroke/cycle diesel engine is overspeeding due to  leakage of lube oil into the cylinders, what should you do  to stop the engine?",Motor,B,Move the fuel control mechanism to the no fuel position.,Block the fuel supply by closing the master fuel valve.,Shut off the fuel supply and block the flow of intake air.,Relieve all pressure in the fuel system.,,,3
Which of the following statements concerning fuel atomization in a diesel engine cylinder is correct?,Motor,B,"The greater the atomization, the greater the penetration.","The greater the atomization, the lesser the penetration.",The degree of atomization has nothing to do with the degree of penetration.,Atomization and penetration are one and the same.,,,2
"If a single cylinder relief valve on a main propulsion diesel engine begins to lift, but it is not possible to secure the engine, which of the following actions should be taken?",Motor,B,Increase the cooling water flow to the engine.,Secure or reduce fuel to that cylinder.,Screw down on the pressure adjusting spring to decrease popping pressure.,Readjust the injection timing.,,,2
"Clogged diesel engine fuel oil filters can cause __________,",Motor,B,loss of power,misfiring,low fuel oil pressure,All of the above,,,4
