Question_Title,Subject_Name,Group_Name,Answer_1,Answer_2,Answer_3,Answer_4,Answer_5,Answer_6,Correct_Answer
Deep well cargo pump used in,General,A,Chemical carrier,Product carrier,LNG,All,,,4
A drop in compression pressure in one cylinder of a diesel engine can be caused by ___________.,General,A,only fuel injection,burned valves,too late fuel injection,low fuel penetration,,,2
shortage of refrigerant in the refrigeration system is indicated by ___________.,General,A,the compressor short cycling,high head pressure,high suction pressure,bubbles in the sight glass,,,1
Directional control v/v used in hydraulic p/p is contrlled,General,A,manually,mechanically,electrically,all,,,4
Electric and electro-hydraulic steering gear motors are required by Coast Guard Regulations (46 CFR) to be _________.,General,A,protected by a circuit breaker set at 125% and a thermal overload device,provided with a running motor overcurrent protection device,served by a single two conductor cable,served by two feeder circuits,,,4
Dezincification of brasses may be prevented by introducing which of the following additives during manufacturing brass?,General,A,0.04% Nickel,0.04% Cobalt,0.04%Arsenic,0.04%Tungsten,,,3
One cause of leaky valves in a low pressure air compressor may be attributed to,General,A,running with an air filter element different from that required by the original manufacturer's specifications,excessive operating hours without carrying out preventive maintenance,the compressor running too fast,excessive discharge pressure,,,2
The static suction lift of a pump is the difference in elevation between the,General,A,centerline of the pump and the level of the liquid in the suction well when the source of liquid is below the pump,centerline of the pump and the suction liquid level when the source of liquid is above the pump,centerline of the pump and the level of the discharge liquid,liquid levels of the suction and discharge,,,1
Plate type heat exchangers are preferred over shell and tube type ones because____________,General,A,They can be cleaned more thoroughly .,Their capacity can be altered by adding or removing plates.,Turbulent flow and more margin for increased fluid velocity ensures less deposits and hence longer time interval between cleanings.,All of the above,,,4
Inert Gas System should be capable of delivering Inert Gas at the rate of at east_________________,General,A,110% of the maximum rate of cargo discharge capacity of the ship,133.33% of the maximum rate of cargo discharge capacity of the ship,125% of the maximum rate of cargo discharge capacity of the ship,90% of the maximum rate of cargo discharge capacity of the ship,,,3
Preferential tripping of electrical machineries prevents,General,A,Overloading of generators,Black out in engine room,Allows starting of large machineries,None of the above,,,1
"Which is the only gas product ,allowed by gas codes, to be burnt in ship's boilers?",General,A,LPG,Ethylene,Butane,LNG,,,4
Frequent cutting- in & cutting -out of a fresh water pump on a hydrophone system indicates which of the following?,General,A,Nothing abnormal,Excessive air charge,Insufficient air charge,The differential setting between cut-in and cut out is too low,,,4
You must have worked with mooring winch and windlass hydraulic systems. The cooling of hydraulic oil for the above system on large merchant ships is provided by:,General,A,There is no cooling arrangement as the system doesn't require cooling,Air cooled hydraulic reservoir,Water cooled plate or shell type heat exchangers,Radiator and fan arrangement,,,3
"In case of failure of the control system of a centrifuge,the correct sequence for manually desludging a purifier would be-",General,A,Stop feed-give sealing water-close sealing water -shut operating water-open and close desludging water quickly,Stop feed- shut operating water-open and close desludging water quickly,Shut operating water-stop feed- open sealing water for a short time then close-open and close desludging water quickly,Shut operating water- stop feed- open and close desludging water quickly,,,1
Liquid ring primer used for priming main and emergency fire pumps onboard,General,A,Is to be filled with water in the water tank to maintain water level,Is to be capable of automatic engagement and disengagement with drive shaft,Is to have sufficient capacity to exhaust air out from pump in all sea conditions,All of the above.,,,4
Back pressure valve in a refrigeration system with multiple chambers is fitted_____________,General,A,At the refrigerant exit end of evaporator of each chamber,At the refrigerant exit end of evaporators of chambers with higher temperature settings,At the refrigerant exit end of evaporators of chambers with lower temperature settings,None of the above,,,2
Inert Gas System on board tankers is used during which of the following operations-,General,A,Inerting of empty tanks,Inerting during crude oil washing,Purging before gas freeing,All of the above,,,4
To prevent main engine stoppage during periods of bad weather,General,A,Ensure lube oil level is topped up,Ensure over speed trip override switch set up to rough sea setting,Ensure reduced speed setting to prevent overload,All of the above,,,4
"Subsequent to a oil spill in Engine Room and ingress of oil in the bilge wells ,the best course of action is to _______________________________",General,A,Use oil spill dispersant chemical in the bilge wells,Transfer the oily mixture and let it settle in the bilge holding tank/bilge separator tank,Transfer the oily mixture using a portable pneumatic pump to a waste oil tank and then physically demark and clean the bilge wells using environment friendly cleaner,Dilute the bilge wells by flooding with water and then use the general service pump to pump out the bilges,,,3
"In case of an exhaust gas boiler fire ,which of the following is a suitable control measure?",General,A,Start frequent soot blowing,Increase main engine speed to blow away the soot particles on fire,Stop cooling water circulation to avoid leakage,None of the above,,,4
