Question_Title,Subject_Name,Group_Name,Answer_1,Answer_2,Answer_3,Answer_4,Answer_5,Answer_6,Correct_Answer
"On tank vessels using an automatic tape well for gaging tanks, the hand clutch is used to __________.",General,B,adjust the tape weight,lower the thieving rod,roll up the tape,calibrate the tank,,,3
Automatic control valves for steam service require periodic maintenance inspections because they __________.,General,B,are subjected to high compressive stress,are subjected to a wide range of temperatures and pressures,continuously throttle steam resulting in wire drawing and erosion of the valve,receive high pressure air from the pilot valve,,,3
Double cut files are most effective when used for __________.,General,B,sharpening tools,draw filing,finish work,rough work,,,4
"When a refrigeration compressor motor fails to start, the FIRST thing that should be checked for is a __________.",General,B,loose expansion valve control bulb,low differential setting on the H.P. cutout,blown fuse in the motor circuit,faulty suction pressure regulator,,,3
Clearances between the impeller hub and casing of a centrifugal pump are checked with the use of __________.,General,B,wooden wedges,an accurate set of feeler gages,a machinist's rule,a depth micrometer,,,2
Air compressors are equipped with unloading systems for the purpose of __________.,General,B,removing all but the frictional load during starting,relieving intercoolers of high temperature buildups,providing high starting torque in the drive motor,seating valve plates during compressor shutdown,,,1
"The simplest method to use for determining if a centrifugal pump is operating as designed, is to __________.",General,B,closely observe the pump discharge temperature,"close off the discharge valve, and watch for a rise in pressure","momentarily close off the suction valve, and watch for a rise in pressure",use a clamp on ammeter and compare the readings to past records,,,2
"The pressure of an operating hydraulic system, as indicated by a pressure gauge, is a result of the fluid flow  overcoming __________.",General,B,internal resistance to flow,resistance of the internal components,the load applied to the system,all of the above,,,4
Which of the following statements concerning butterfly valves is correct?,General,B,Special tools are required for lapping or grinding.,It is impossible to throttle flow with a butterfly valve.,"To close the valve, it is only necessary to turn the handle a quarter of a turn.",The butterfly valve should never be used in a freshwater system.,,,3
"If a large difference exists between the compressor discharge pressure and the pressure corresponding to the existing condensing temperature in a refrigeration system,  you should __________.",General,B,increase the flow of the cooling water through the condenser,adjust the high pressure cutout to maintain the desired pressure,open the hot gas bypass temporarily to reduce capacity,purge noncondensable gases to reduce the excess pressure,,,4
"The names plug, bottom, and taper refer to __________.",General,B,pipe fittings,measuring instruments,machinist's hand taps,drill press parts,,,3
"One of three available centrifugal salt water service pumps is in operation with a sea water temperature of 50°F.  The  cooling temperature of all systems supplied by this pump appear to be high.  Therefore, you should __________.",General,B,only need to start a second pump and operate it in parallel,"start a second pump and place it on line, close the discharge valve on the original pump and watch for a rise in the discharge pressure","after starting the second pump open the casing vent valve of the first pump, then secure the first pump",after starting the second pump secure the first pump and do nothing else with the salt water service system,,,2
Pressure in an operating hydraulic system is developed __________.,General,B,only by the pump as its primary function,by resistance to the fluid flow through the system,by the thermal input to the system's fluid,solely by the charge applied by the accumulators,,,2
"On small passenger vessels, separation of machinery and fuel tank spaces shall be __________.",General,B,provided between each of these spaces by watertight and/or  vaportight bulkheads,separated from accommodation spaces by watertight and/or vaportight bulkheads,not considered as essential,separated from accommodations spaces by non-continuous bulkheads,,,2
