Question_Title,Subject_Name,Group_Name,Answer_1,Answer_2,Answer_3,Answer_4,Answer_5,Answer_6,Correct_Answer
"According to Pollution Prevention Regulations (33 CFR), the pump being used for cargo transfer has a relief valve setting of 65 psi and a static head of 10 feet.  The vessel's cargo hose used for the transfer must  have a maximum allowable working pressure of at least __________.",Naval,B,55 psi,98 psi,at least four times the sum for the pressure of the relief valve setting plus static head pressure,at least more than the sum of the pressure of the relief valve setting plus the static head pressure,,,4
The sorting of accident victims according to the severity of their injuries is called __________.,Naval,B,evaluation,triage,surveying,prioritizing,,,2
"Which of the following statements is correct concerning fire hoses used within the machinery spaces of cargo vessels, on which the fire main installations were contracted for on, or after 26 May 1965?",Naval,B,The fire hoses must be in 75 foot lengths.,The fire hoses must be 1 1/2 inches in diameter or less.,The fire hoses must be of the lined type.,The fire hoses must all be fitted with approved 5/8 inch nozzles.,,,3
Which of the following statements is true concerning fire hose used in the engine room of a offshore supply vessel?,Naval,B,It must be marked with the name of the  vessel.,National Standard fire hose coupling threads shall be used  having 9 threads per inch for 2 1/2 inch hose and 7 1/2 threads per inch for 1 1/2 inch hose.,"In heavy weather, the hose may be removed temporarily from  the hydrant.",All of the above.,,,1
"In each inflatable raft, what piece of equipment is provided to make quick, emergency, temporary repairs to a cut, or rip in a raft?",Naval,B,There is no equipment provided,Glue and rubber patches,Several various-sized repair clamps,Self-adhesive rubberized canvas patches,,,3
An applications for a waiver of any requirements of the regulations for oil transfer operations must be submitted __________.,Naval,B,the day before the operations,5 days before the operations,10 days before the operations,30 days before the operations,,,4
Firehose can be used for purposes other than firefighting service when __________.,Naval,B,used for portable water service,used for drills and testing,determined by the Chief Engineer,approved by OCMI,,,2
The three positions of an all-purpose fire nozzle are __________.,Naval,B,"forward: off, center: fog, back: solid stream","forward: solid stream, center: fog, back: off","forward: fog, center: solid stream, back: off","forward: off, center: solid stream, back: fog",,,1
A tankship has 40 gallons of 6% foam concentrate aboard. Approximately how much foam solution can be produced from this supply?,Naval,B,200 gallons,420 gallons,667 gallons,986 gallons,,,3
Why should you wear a self-contained breathing apparatus before entering a closed compartment to fight a fire?,Naval,B,"The fire produces carbon monoxide which causes an oxygen deficiency in the brain and body, leading quickly to death.","The fire produces smoke, which contains toxic gases that cause breathing difficulties and irritation of the  respiratory tract.",The fire consumes oxygen which may lead to asphyxiation.,All of the above.,,,4
"The relief valve on a fire pump is set at 25 psi (1.75 kPA) above the pressure necessary to maintain the required fire  hose streams, or __________.",Naval,B,50 psi (345 kPa),75 psi (517 kPA),125 psi (862 kPa),150 psi (1034 kPa),,,3
No person may serve as the person-in-charge of oil transfer operations on more than one vessel at a time __________.,Naval,B,under any circumstances,unless authorized by the Captain of the Port,unless radio communication is set up between the vessels,unless the vessels are moored clear of all docks,,,2
A solid stream of water is produced by an all-purpose firefighting nozzle when the handle is __________.,Naval,B,pushed all the way forward,pushed forward one notch,pulled halfway back,pulled all the way back,,,4
The tendency of a ship to resist a change in trim is __________.,Naval,B,the righting arm couple,longitudinal stability,metacentric height,transverse inclination,,,2
"You are wearing a self-contained breathing apparatus while  fighting a fire in an enclosed space.  If sudden strong resistance to breathing is experienced, your first action should be to __________.",Naval,B,tug twice on your lifeline and slow your breathing until help arrives,retreat immediately to outside air,take a deep breath and remove your apparatus for adjustment,give two or three strong exhalations to increase the flow through the apparatus,,,2
A vessel sailing through the specific special areas may discharge or dispose of __________.,Naval,B,incinerated ash at anytime,"fairly dense material that will sink, i.e. metal cans or glass bottles at anytime",victual waste when at least 12 nautical miles from shore,absolutely no garbage at anytime,,,3
"Where there are multiple accident victims, which injuries should be the FIRST to receive emergency treatment?",Naval,B,Major multiple fractures,Eye injuries,Back injuries with spinal cord damage,Airway and breathing difficulties,,,4
"When launching an inflatable liferaft, you should make sure that the operating cord is __________.",Naval,B,fastened to some substantial part of the vessel,not fastened to anything,secured to the hydrostatic release,fastened to the raft container,,,1
No person may serve as the person-in-charge of both the vessel and the facility during oil transfer operation unless __________.,Naval,B,there is ready access between the two,the vessel and facility are immediately adjacent,the person in charge has a rapid means of transportation between the two,the Captain of the Port authorizes such procedure,,,4
How does an inert gas system on a tanker function to prevent explosions in cargo tanks?,Naval,B,"De-energizes the ""charged mist"" effect.",Maintains a positive pressure on the vent header to cool the flammable vapors.,Inert gas filters out the flammable vapors from the cargo tank spaces.,Inert gas dilutes the flammable vapor and air concentrations to keep them below the lower explosive limit.,,,4
The addition of weight at the longitudinal center of flotation will __________.,Naval,B,increase the forward draft and decrease the after draft,decrease the forward draft and increase the after draft,have no effect on the trim,have no effect on the stability,,,3
"When you are wearing a self-contained breathing apparatus, you should immediately return to fresh air if you feel __________.",Naval,B,heat in the canister or hose,excess air flow in the mask,two pulls on the safety line,"nauseous, dizziness or high breathing resistance",,,4
